date,candidate_id,proposal_hash,source,expected_direction,stage,dev_ic,dev_t,blend_dev_gain,virgin_ic,virgin_t,virgin_n,holdout_ic,holdout_t,holdout_n,holdout_p_onesided,fresh_ic,fresh_t,fresh_n,family_n,bh_threshold,verdict,reasons,expression,canonical,lookback,n_nodes,coverage,screen_pass,blend_by_tier,mechanism_tag,cluster_id,cluster_rep,redundant_with,max_corr,corr_with,residual_dev_ic,residual_dev_t,residual_vs,model_dev_t,model_holdout_t,oracle_flags,quarantined,horizon,pooled_ic,pooled_t,pooled_n,pooled_p_onesided,recent_ic,recent_t,recent_n,recent_p_onesided,adoption_tier,rule_version
2026-09-04,sr_level20,1085194206a0,cc-miner:cc_20260904_h20_monthly,negative,screen,-0.0437491554934166,-2.737771911583619,,,,,,,,,,,,,,screen_pass,,short_ratio,short_ratio,0.0,1.0,0.9721904404413436,True,,short_interest_level,si_ranksum20,False,si_ranksum20,0.887,batch:si_ranksum20,-0.0110088535079928,-0.6203550395440077,batch:si_ranksum20,,,,False,20.0,,,,,,,,,,
2026-09-04,si_ranksum20,086d13fdb541,cc-miner:cc_20260904_h20_monthly,negative,screen,-0.0446847063615695,-3.869440024238057,,,,,,,,,,,,,,screen_pass,,rank(days_to_cover) + rank(short_ratio),"add(rank(days_to_cover), rank(short_ratio))",0.0,5.0,0.9721904404413436,True,,short_interest_level,si_ranksum20,True,,0.888,batch:dtc_level20,-0.0281074895797379,-1.5080161674249282,batch:dtc_level20,,,,False,20.0,,,,,,,,,,
2026-09-04,sr_delta21,78f7292d9ffe,cc-miner:cc_20260904_h20_monthly,negative,screen,0.0008197736617284,0.1197196205042415,,,,,,,,,,,,,,screen_fail,,"delta(short_ratio, 21)","delta(short_ratio, 21)",21.0,2.0,0.9712051049761246,False,,short_interest_change,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,dtc_delta42,83b54c39a852,cc-miner:cc_20260904_h20_monthly,negative,screen,-0.0016747582110293,-0.2039942988684212,,,,,,,,,,,,,,screen_fail,,"delta(days_to_cover, 42)","delta(days_to_cover, 42)",42.0,2.0,0.9970692586162714,False,,short_interest_change,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,ins_buys250,291c99ed1e1d,cc-miner:cc_20260904_h20_monthly,positive,screen,-0.0012633977875359,-0.1170031847773963,,,,,,,,,,,,,,screen_fail,,"ts_sum(insider_buys, 250)","ts_sum(insider_buys, 250)",250.0,2.0,0.9746664116103556,False,,insider_net_buying,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,ins_net120,ab7d177d6b14,cc-miner:cc_20260904_h20_monthly,positive,screen,-0.0269773703504881,-1.5928959543780388,,,,,,,,,,,,,,screen_fail,,"ts_sum(insider_buys, 120) - ts_sum(insider_sells, 120)","sub(ts_sum(insider_buys, 120), ts_sum(insider_sells, 120))",120.0,5.0,0.9759585365061376,False,,insider_net_buying,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,ins_cluster60,dbf2011e5b35,cc-miner:cc_20260904_h20_monthly,positive,screen,-0.0025534525511739,-0.2679034963997582,,,,,,,,,,,,,,screen_fail,,"ts_sum(insider_buys, 60)","ts_sum(insider_buys, 60)",60.0,2.0,0.9763916509963438,False,,insider_cluster_buying,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,tone_shock_20_120,ed216026cc24,cc-miner:cc_20260904_h20_monthly,positive,screen,0.0194377965833649,2.3880610339829342,,,,,,,,,,,,,,screen_pass,,"ts_sum(where(news_articles > 0, news_tone * news_articles, 0), 20) / (ts_sum(news_articles, 20) + 1) - ts_sum(where(news_articles > 0, news_tone * news_articles, 0), 120) / (ts_sum(news_articles, 120) + 1)","sub(div(ts_sum(where(gt(news_articles, 0), mul(news_tone, news_articles), 0), 20), add(ts_sum(news_articles, 20), 1)), div(ts_sum(where(gt(news_articles, 0), mul(news_tone, news_articles), 0), 120), add(ts_sum(news_articles, 120), 1)))",120.0,23.0,0.9654158079570352,True,,tone_shock,tone_shock_20_120,True,,0.066,incumbent:momentum_50d,,2.3880610339829342,,,,,False,20.0,,,,,,,,,,
2026-09-04,tone_shock_60_120,03da38110bf0,cc-miner:cc_20260904_h20_monthly,positive,screen,0.0088394252406266,1.0011707376061347,,,,,,,,,,,,,,screen_fail,,"ts_sum(where(news_articles > 0, news_tone * news_articles, 0), 60) / (ts_sum(news_articles, 60) + 1) - ts_sum(where(news_articles > 0, news_tone * news_articles, 0), 120) / (ts_sum(news_articles, 120) + 1)","sub(div(ts_sum(where(gt(news_articles, 0), mul(news_tone, news_articles), 0), 60), add(ts_sum(news_articles, 60), 1)), div(ts_sum(where(gt(news_articles, 0), mul(news_tone, news_articles), 0), 120), add(ts_sum(news_articles, 120), 1)))",120.0,23.0,0.9654158079570352,False,,tone_shock,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,short_vs_insbuy,5b46eeb8819c,cc-miner:cc_20260904_h20_monthly,positive,screen,-0.0118908374442971,-2.0673861660689723,,,,,,,,,,,,,,screen_fail,,"where(gt(ts_sum(insider_buys, 120), 0), rank(days_to_cover), 0.5)","where(gt(ts_sum(insider_buys, 120), 0), rank(days_to_cover), 0.5)",120.0,6.0,0.9755001570040028,False,,short_vs_insider,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,si_ranksum_x_vol60,3a50904b9143,cc-miner:cc_20260904_h20_monthly,negative,screen,-0.0346873187680859,-1.8628352374217705,,,,,,,,,,,,,,screen_fail,,"(rank(days_to_cover) + rank(short_ratio)) * (0.5 + rank(ts_std(returns, 60)))","mul(add(rank(days_to_cover), rank(short_ratio)), add(0.5, rank(ts_std(returns, 60))))",61.0,10.0,0.9717573259511376,False,,short_interest_level,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,si_ranksum_bighalf,470c54afe09e,cc-miner:cc_20260904_h20_monthly,negative,screen,-0.0286298156065291,-2.7757717139463063,,,,,,,,,,,,,,screen_pass,,"where(rank(marketcap) > 0.5, rank(days_to_cover) + rank(short_ratio), 1.0)","where(gt(rank(marketcap), 0.5), add(rank(days_to_cover), rank(short_ratio)), 1)",0.0,9.0,0.9731469016072156,True,,short_interest_level,si_ranksum20,False,si_ranksum20,0.808,prior:si_ranksum20,0.0129825235358829,1.7906780490213523,prior:si_ranksum20,,,,False,20.0,,,,,,,,,,
2026-09-04,tone_shock_20_120_lag5,c870937aa865,cc-miner:cc_20260904_h20_monthly,positive,screen,0.0173228348088722,2.276266731031735,,,,,,,,,,,,,,screen_pass,,"delay(ts_sum(where(news_articles > 0, news_tone * news_articles, 0), 20) / (ts_sum(news_articles, 20) + 1) - ts_sum(where(news_articles > 0, news_tone * news_articles, 0), 120) / (ts_sum(news_articles, 120) + 1), 5)","delay(sub(div(ts_sum(where(gt(news_articles, 0), mul(news_tone, news_articles), 0), 20), add(ts_sum(news_articles, 20), 1)), div(ts_sum(where(gt(news_articles, 0), mul(news_tone, news_articles), 0), 120), add(ts_sum(news_articles, 120), 1))), 5)",125.0,24.0,0.9653797150828513,True,,tone_shock,tone_shock_20_120,False,tone_shock_20_120,0.789,prior:tone_shock_20_120,0.0075199594488645,1.3686983760315228,prior:tone_shock_20_120,,,,False,20.0,,,,,,,,,,
2026-09-04,tone_shock_20_120_eqw,05fcaadcbb71,cc-miner:cc_20260904_h20_monthly,positive,screen,0.0147036091759477,1.8649146371594103,,,,,,,,,,,,,,screen_fail,,"ts_mean(where(news_articles > 0, news_tone, 0), 20) - ts_mean(where(news_articles > 0, news_tone, 0), 120)","sub(ts_mean(where(gt(news_articles, 0), news_tone, 0), 20), ts_mean(where(gt(news_articles, 0), news_tone, 0), 120))",120.0,11.0,0.9654158079570352,False,,tone_shock,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,si_ranksum20,086d13fdb541,cc-miner:cc_20260904_h20_monthly,negative,full,-0.0442226373699307,-3.8592000835866616,0.0057029957869745,-0.0108499545672254,-0.925144494510948,997.0,-0.0380307803740039,-2.4310602025828283,221.0,0.0075273564303988,0.049497196477775,6.111550418640798,37.0,5.0,0.0,FAIL,structural: pooled p=0.0809 not rejected by BH q=0.1 over family n=5 | probation: recent p=0.0564 not rejected by BH q=0.1 over family n=5,rank(days_to_cover) + rank(short_ratio),"add(rank(days_to_cover), rank(short_ratio))",0.0,5.0,0.9721904404413436,,"{""virgin_early"": {""base"": 0.009192147666293768, ""blend"": 0.005794768283438415}, ""seen_dev"": {""base"": 0.01868448628423851, ""blend"": 0.024387482071213086}, ""holdout"": {""base"": 0.03773726192523346, ""blend"": 0.034602220579483034}, ""fresh"": {""base"": -0.03066206742765359, ""blend"": -0.024947921136419637}}",short_interest_level,,,,,,,,,1.7635702058503342,1.1497458906747415,,,20.0,-0.0138572198378493,-1.399333686431749,1255.0,0.0808564712152963,-0.025478318577431,-1.5855616269094737,258.0,0.0564193933866728,,v3 (pre-registered 2026-09-04): A literature = Sidak FWER 5% on two-sided holdout t; B mined = two adoption paths in one BH family (q=0.10): structural = pooled unseen-tier p (virgin+holdout+fresh) + >=2 tiers positive + recent not negative; probation = recent (holdout+fresh) p + holdout and fresh positive; both need dev blend gain > 0 and the negative-tier veto
2026-09-04,tone_shock_20_120,ed216026cc24,cc-miner:cc_20260904_h20_monthly,positive,full,0.0198611150295546,2.45129209290312,0.0011983530461976,-0.0036179754173534,-0.6381298968575512,1007.0,0.0199459901125274,1.613969934829219,221.0,0.0532669738865488,0.0033778733712686,0.0974282164874459,37.0,7.0,0.0,FAIL,structural: pooled p=0.4463 not rejected by BH q=0.1 over family n=7; only 1 of 2 unseen tiers positive in the declared direction (need 2) | probation: recent p=0.0674 not rejected by BH q=0.1 over family n=7,"ts_sum(where(news_articles > 0, news_tone * news_articles, 0), 20) / (ts_sum(news_articles, 20) + 1) - ts_sum(where(news_articles > 0, news_tone * news_articles, 0), 120) / (ts_sum(news_articles, 120) + 1)","sub(div(ts_sum(where(gt(news_articles, 0), mul(news_tone, news_articles), 0), 20), add(ts_sum(news_articles, 20), 1)), div(ts_sum(where(gt(news_articles, 0), mul(news_tone, news_articles), 0), 120), add(ts_sum(news_articles, 120), 1)))",120.0,23.0,0.9654158079570352,,"{""virgin_early"": {""base"": 0.009192147666293768, ""blend"": 0.008538182200423752}, ""seen_dev"": {""base"": 0.01868448628423851, ""blend"": 0.019882839330436174}, ""holdout"": {""base"": 0.03773726192523346, ""blend"": 0.04097582279616681}, ""fresh"": {""base"": -0.03066206742765359, ""blend"": 0.005014010435477579}}",tone_shock,,,,,,,,,0.0689414800050621,2.413518354057232,,,20.0,0.0007033548492732,0.1350923423733109,1265.0,0.4462694322892465,0.017569942362812,1.4956793468249228,258.0,0.0673686174341781,,v3 (pre-registered 2026-09-04): A literature = Sidak FWER 5% on two-sided holdout t; B mined = two adoption paths in one BH family (q=0.10): structural = pooled unseen-tier p (virgin+holdout+fresh) + >=2 tiers positive + recent not negative; probation = recent (holdout+fresh) p + holdout and fresh positive; both need dev blend gain > 0 and the negative-tier veto
2026-09-04,svr_mean5,4eaca75d53e9,cc-miner:cc_20260904_shortvol,negative,screen,-0.0183649250267505,-3.406011430721444,,,,,,,,,,,,,,screen_pass,,"ts_mean(fillna(short_vol_ratio, 0), 5)","ts_mean(fillna(short_vol_ratio, 0), 5)",5.0,3.0,0.9999711257006528,True,,short_volume_level,dtc_level,False,dtc_level,0.915,batch:svr_mean10,-0.0021938605381868,-0.5851644927528814,batch:svr_mean10,,,,False,5.0,,,,,,,,,,
2026-09-04,svr_mean10,b5ce8c341aaf,cc-miner:cc_20260904_shortvol,negative,screen,-0.0195373154908312,-3.480184520572484,,,,,,,,,,,,,,screen_pass,,"ts_mean(fillna(short_vol_ratio, 0), 10)","ts_mean(fillna(short_vol_ratio, 0), 10)",10.0,3.0,0.9999350328264692,True,,short_volume_level,dtc_level,False,dtc_level,0.915,batch:svr_mean5,-0.0081977465874443,-1.983478796596187,batch:svr_mean5,,,,False,5.0,,,,,,,,,,
2026-09-04,svr_rel250,316ad23e4e9d,cc-miner:cc_20260904_shortvol,negative,screen,-0.0102494809326271,-2.5781872767683054,,,,,,,,,,,,,,screen_pass,,"ts_mean(fillna(short_vol_ratio, 0), 5) / ts_mean(fillna(short_vol_ratio, 0), 250)","div(ts_mean(fillna(short_vol_ratio, 0), 5), ts_mean(fillna(short_vol_ratio, 0), 250))",250.0,7.0,0.996812999209566,True,,short_volume_level,dtc_level,False,dtc_level,0.756,batch:svr_mean5,0.0063446023342521,1.1912306316186645,batch:svr_mean5,,,,False,5.0,,,,,,,,,,
2026-09-04,svr_dtc_ranksum,b8112f0849e2,cc-miner:cc_20260904_shortvol,negative,screen,-0.0210156602723797,-4.134025296006822,,,,,,,,,,,,,,screen_pass,,"rank(ts_mean(fillna(short_vol_ratio, 0), 5)) + rank(days_to_cover)","add(rank(ts_mean(fillna(short_vol_ratio, 0), 5)), rank(days_to_cover))",5.0,7.0,0.9982531048895016,True,,short_stock_flow,dtc_level,False,dtc_level,0.806,batch:svr_mean5,-0.0108534237162843,-1.852325345821686,batch:svr_mean5,,,,False,5.0,,,,,,,,,,
2026-09-04,svr_volspike,42c6d9c77789,cc-miner:cc_20260904_shortvol,negative,screen,-0.0156231420223566,-3.222533447571412,,,,,,,,,,,,,,screen_pass,,"rank(ts_mean(fillna(short_vol_ratio, 0), 5)) * (0.5 + rank(ts_mean(volume, 5) / ts_mean(volume, 20)))","mul(rank(ts_mean(fillna(short_vol_ratio, 0), 5)), add(0.5, rank(div(ts_mean(volume, 5), ts_mean(volume, 20)))))",20.0,12.0,0.9998628470781014,True,,short_volume_conditional,dtc_level,False,dtc_level,0.891,batch:svr_mean5,0.0016179368771771,0.3166512869011368,batch:svr_mean5,,,,False,5.0,,,,,,,,,,
2026-09-04,svr_lowturn,95013165cf65,cc-miner:cc_20260904_shortvol,negative,screen,-0.0151364170510735,-3.0827339602397346,,,,,,,,,,,,,,screen_pass,,"rank(ts_mean(fillna(short_vol_ratio, 0), 5)) * (1.5 - rank(ts_mean(turnover, 60)))","mul(rank(ts_mean(fillna(short_vol_ratio, 0), 5)), sub(1.5, rank(ts_mean(turnover, 60))))",60.0,9.0,0.9752547254595524,True,,short_volume_conditional,dtc_level,False,dtc_level,0.882,batch:svr_mean5,0.0023705454211659,0.2327550740782066,batch:svr_mean5,,,,False,5.0,,,,,,,,,,
2026-09-04,svr_hi60_frac,71030344ecf4,cc-miner:cc_20260904_shortvol,negative,screen,-0.0158619980433498,-3.1475339170128755,,,,,,,,,,,,,,screen_pass,,"ts_mean(gt(fillna(short_vol_ratio, 0), 0.6), 5)","ts_mean(gt(fillna(short_vol_ratio, 0), 0.6), 5)",5.0,4.0,0.9999711257006528,True,,short_volume_asymmetry,dtc_level,False,dtc_level,0.828,batch:svr_mean5,-0.0024108886458006,-0.6898446441174082,batch:svr_mean5,,,,False,5.0,,,,,,,,,,
2026-09-04,svr_winner,3ec178cfee03,cc-miner:cc_20260904_shortvol,negative,screen,-0.0217969672752254,-3.592077218238156,,,,,,,,,,,,,,screen_pass,,"rank(ts_mean(fillna(short_vol_ratio, 0), 5)) * (0.5 + rank(ts_sum(returns, 5)))","mul(rank(ts_mean(fillna(short_vol_ratio, 0), 5)), add(0.5, rank(ts_sum(returns, 5))))",6.0,9.0,0.9999639071258162,True,,short_volume_price,dtc_level,False,dtc_level,0.898,batch:svr_mean5,-0.0127184808431892,-1.4983033571221236,batch:svr_mean5,,,,False,5.0,,,,,,,,,,
2026-09-04,svr10_winner,b966b45411b1,cc-miner:cc_20260904_shortvol,negative,screen,-0.0228420607039138,-3.711585769114379,,,,,,,,,,,,,,screen_pass,,"rank(ts_mean(fillna(short_vol_ratio, 0), 10)) * (0.5 + rank(ts_sum(returns, 5)))","mul(rank(ts_mean(fillna(short_vol_ratio, 0), 10)), add(0.5, rank(ts_sum(returns, 5))))",10.0,9.0,0.9999350328264692,True,,short_volume_price,svr10_winner,True,,0.379,incumbent:vwap_ratio,-0.0189038481211943,-3.532108383114892,incumbent:vwap_ratio,,,,False,5.0,,,,,,,,,,
2026-09-04,svr_dl10,6b2f7468d64a,cc-miner:cc_20260904_shortvol,negative,screen,-0.0190946604878246,-3.4347401555559776,,,,,,,,,,,,,,screen_pass,,"decay_linear(fillna(short_vol_ratio, 0), 10)","decay_linear(fillna(short_vol_ratio, 0), 10)",10.0,3.0,0.9999350328264692,True,,short_volume_level,svr10_winner,False,svr10_winner,0.883,prior:svr10_winner,0.0011277963230897,0.1473491337064766,prior:svr10_winner,,,,False,5.0,,,,,,,,,,
2026-09-04,svr10_winner,b966b45411b1,cc-miner:cc_20260904_shortvol,negative,full,-0.0228202025411601,-3.707924248811034,0.0017751644852504,-0.0044091117710672,-0.6747847892246354,1007.0,-0.0196226681399805,-1.3888362152787048,221.0,0.0824412799996015,-0.0106916968276063,-0.4297176338728887,63.0,8.0,0.0092050784375215,FAIL,structural: pooled p=0.1027 not rejected by BH q=0.1 over family n=8 | probation: recent p=0.0765 not rejected by BH q=0.1 over family n=8,"rank(ts_mean(fillna(short_vol_ratio, 0), 10)) * (0.5 + rank(ts_sum(returns, 5)))","mul(rank(ts_mean(fillna(short_vol_ratio, 0), 10)), add(0.5, rank(ts_sum(returns, 5))))",10.0,9.0,0.9999350328264692,,"{""virgin_early"": {""base"": 0.0009197931639400299, ""blend"": 0.0007684756935006168}, ""seen_dev"": {""base"": 0.009155008341823595, ""blend"": 0.01093017282707406}, ""holdout"": {""base"": 0.016235835374512134, ""blend"": 0.020438293921550506}, ""fresh"": {""base"": 0.04785158573280019, ""blend"": 0.04598554750559646}}",short_volume_price,,,,,,,,,2.0668586510300977,1.808130494248227,,,5.0,-0.0073200326200926,-1.2663119853249851,1291.0,0.1027007038261892,-0.0176415019685735,-1.429194663872336,284.0,0.0764741454954548,,v3 (pre-registered 2026-09-04): A literature = Sidak FWER 5% on two-sided holdout t; B mined = two adoption paths in one BH family (q=0.10): structural = pooled unseen-tier p (virgin+holdout+fresh) + >=2 tiers positive + recent not negative; probation = recent (holdout+fresh) p + holdout and fresh positive; both need dev blend gain > 0 and the negative-tier veto
2026-09-04,svr_mean10,b5ce8c341aaf,cc-miner:cc_20260904_shortvol,negative,full,-0.0194947467077729,-3.473185399482124,0.0021657003799815,0.0011464531381783,0.2318944334912215,870.0,-0.0195134522124461,-1.5162362314013564,221.0,0.0647298148162393,0.0258674527573049,1.1326563785332986,63.0,10.0,0.0092050784375215,FAIL,structural: pooled p=0.3776 not rejected by BH q=0.1 over family n=10; only 1 of 3 unseen tiers positive in the declared direction (need 2) | probation: recent p=0.2054 not rejected by BH q=0.1 over family n=10; fresh not positive in the declared direction,"ts_mean(fillna(short_vol_ratio, 0), 10)","ts_mean(fillna(short_vol_ratio, 0), 10)",10.0,3.0,0.9999350328264692,,"{""virgin_early"": {""base"": 0.0009197931639400299, ""blend"": 0.002408935831429442}, ""seen_dev"": {""base"": 0.009155008341823595, ""blend"": 0.011320708721805104}, ""holdout"": {""base"": 0.016235835374512134, ""blend"": 0.016797983024501858}, ""fresh"": {""base"": 0.04785158573280019, ""blend"": 0.04008298359949112}}",short_volume_level,,,,,,,,,2.3453179985122,0.9607990995555656,,,5.0,-0.0014604932279247,-0.3118798297041078,1154.0,0.3775659260247961,-0.0094465613212689,-0.8225534233320567,284.0,0.2053809973114665,,v3 (pre-registered 2026-09-04): A literature = Sidak FWER 5% on two-sided holdout t; B mined = two adoption paths in one BH family (q=0.10): structural = pooled unseen-tier p (virgin+holdout+fresh) + >=2 tiers positive + recent not negative; probation = recent (holdout+fresh) p + holdout and fresh positive; both need dev blend gain > 0 and the negative-tier veto
2026-09-04,gp_level,7c7fc6005a3d,cc-miner:cc_20260904_pool1,positive,screen,-0.0050915370728621,-0.3856277553060274,,,,,,,,,,,,,,screen_fail,,gross_profitability,gross_profitability,0.0,1.0,0.4936350216376781,False,,profitability_gross,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,roe_level,8051a6024865,cc-miner:cc_20260904_pool1,positive,screen,0.0121164623909303,0.9296479232057788,,,,,,,,,,,,,,screen_fail,,roe,roe,0.0,1.0,0.916224829731866,False,,profitability_roe,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,asset_growth_level,b70ff6048fc4,cc-miner:cc_20260904_pool1,negative,screen,0.0119954125747284,0.91275990356098,,,,,,,,,,,,,,screen_fail,,asset_growth,asset_growth,0.0,1.0,0.9925035100320144,False,,investment_asset_growth,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,accruals_level,f5ad6ecaa886,cc-miner:cc_20260904_pool1,negative,screen,-0.004945542633909,-0.4171587338478804,,,,,,,,,,,,,,screen_fail,,accruals,accruals,0.0,1.0,0.9880207750583804,False,,accruals_sloan,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,value_composite,101ce41c5c93,cc-miner:cc_20260904_pool1,positive,screen,0.0102786993740921,0.5473956594607491,,,,,,,,,,,,,,screen_fail,,rank(earnings_yield) + rank(book_to_market) + rank(sales_to_price),"add(add(rank(earnings_yield), rank(book_to_market)), rank(sales_to_price))",0.0,8.0,0.9129259410314622,False,,value_composite,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,cash_level,7dbea7ddbe59,cc-miner:cc_20260904_pool1,positive,screen,0.0124181988999396,0.6767366725853533,,,,,,,,,,,,,,screen_fail,,cash_to_assets,cash_to_assets,0.0,1.0,0.9850611593753046,False,,cash_holdings,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,rd_intensity,d172a1c8f90c,cc-miner:cc_20260904_pool1,positive,screen,-5.644532395426376e-05,-0.002975655542238,,,,,,,,,,,,,,screen_fail,,rd_to_sales,rd_to_sales,0.0,1.0,0.9287887592352642,False,,rd_intensity,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,roe_change_63,61019a87f58a,cc-miner:cc_20260904_pool1,positive,screen,0.0210820264152192,2.3029438524433514,,,,,,,,,,,,,,screen_pass,,"delta(roe, 63)","delta(roe, 63)",63.0,2.0,0.9131533261388204,True,,fundamental_momentum_roe,roe_change_63,True,,0.134,incumbent:pct_52w_high,,2.3029438524433514,,,,,False,20.0,,,,,,,,,,
2026-09-04,earn_change_yield,b48633fc651a,cc-miner:cc_20260904_pool1,positive,screen,0.0163419490818117,1.3357909600266278,,,,,,,,,,,,,,screen_fail,,"delta(earnings_yield * marketcap, 250) / marketcap","div(delta(mul(earnings_yield, marketcap), 250), marketcap)",250.0,6.0,0.9652245157238606,False,,fundamental_momentum_earnings,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,margin_change_63,097f9f04dd7e,cc-miner:cc_20260904_pool1,positive,screen,0.0096638085376253,1.1089672053938069,,,,,,,,,,,,,,screen_fail,,"delta(op_margin, 63)","delta(op_margin, 63)",63.0,2.0,0.7153246734497208,False,,fundamental_momentum_margin,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,sales_change_yield,f2b6e375e64c,cc-miner:cc_20260904_pool1,positive,screen,0.019900443709482,1.719471037601361,,,,,,,,,,,,,,screen_fail,,"delta(sales_to_price * marketcap, 250) / marketcap","div(delta(mul(sales_to_price, marketcap), 250), marketcap)",250.0,6.0,0.902152218087583,False,,fundamental_momentum_sales,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,leverage_level,e1c72a1fb722,cc-miner:cc_20260904_pool1,negative,screen,-0.0101619096954943,-0.5832022589984032,,,,,,,,,,,,,,screen_fail,,leverage,leverage,0.0,1.0,0.9928969223606184,False,,leverage_level,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,inst_breadth_63,078bf1e46f17,cc-miner:cc_20260904_pool1,positive,screen,0.0311807088881252,1.7448386002792655,,,,,,,,,,,,,,screen_fail,,"delta(inst_holders, 63)","delta(inst_holders, 63)",63.0,2.0,0.9791094444223876,False,,institutional_breadth_change,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,inst_own_chg_63,69feecd936f1,cc-miner:cc_20260904_pool1,positive,screen,-0.0034746976643349,-0.4669754988457535,,,,,,,,,,,,,,screen_fail,,"delta(inst_own, 63)","delta(inst_own, 63)",63.0,2.0,0.958449883239552,False,,institutional_ownership_change,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,wiki_attn_shock,26e14ac6e869,cc-miner:cc_20260904_pool1,negative,screen,-0.0010581245814225,-0.1536645186931798,,,,,,,,,,,,,,screen_fail,,"log(fillna(wiki_views, 0)) - ts_mean(log(fillna(wiki_views, 0)), 60)","sub(log(fillna(wiki_views, 0)), ts_mean(log(fillna(wiki_views, 0)), 60))",60.0,8.0,0.9733634588523188,False,,wiki_attention_shock,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,svr20_level,d0dc05642d50,cc-miner:cc_20260904_pool1,negative,screen,-0.038618307996495,-3.9552104705490687,,,,,,,,,,,,,,screen_pass,,"ts_mean(fillna(short_vol_ratio, 0), 20)","ts_mean(fillna(short_vol_ratio, 0), 20)",20.0,3.0,0.9992023474805368,True,,short_volume_level,svr20_level,True,,0.443,prior:si_ranksum20,-0.0194923690966723,-2.3717161401142723,prior:si_ranksum20,,,,False,20.0,,,,,,,,,,
2026-09-04,fm_sales_earn,fcfa6db059d3,cc-miner:cc_20260904_pool1,positive,screen,0.0190030412708227,1.541315434832172,,,,,,,,,,,,,,screen_fail,,"rank(delta(sales_to_price * marketcap, 250) / marketcap) + rank(delta(earnings_yield * marketcap, 250) / marketcap)","add(rank(div(delta(mul(sales_to_price, marketcap), 250), marketcap)), rank(div(delta(mul(earnings_yield, marketcap), 250), marketcap)))",250.0,15.0,0.902152218087583,False,,fundamental_momentum_composite,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,fscore6,9721a3281f0f,cc-miner:cc_20260904_pool1,positive,screen,0.0096160165417419,0.8078985689229856,,,,,,,,,,,,,,screen_fail,,"(gt(roe, 0) + gt(delta(roe, 63), 0)) + (lt(accruals, 0) + lt(delta(leverage, 63), 0)) + (gt(delta(earnings_yield * marketcap, 250), 0) + gt(delta(sales_to_price * marketcap, 250), 0))","add(add(add(gt(roe, 0), gt(delta(roe, 63), 0)), add(lt(accruals, 0), lt(delta(leverage, 63), 0))), add(gt(delta(mul(earnings_yield, marketcap), 250), 0), gt(delta(mul(sales_to_price, marketcap), 250), 0)))",250.0,25.0,0.8294070301700335,False,,piotroski_fscore,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,quality_composite,a0bd2a960567,cc-miner:cc_20260904_pool1,positive,screen,0.0195754272786317,0.9769002621011456,,,,,,,,,,,,,,screen_fail,,rank(roe) + rank(cash_to_assets) - rank(leverage) - rank(accruals),"sub(sub(add(rank(roe), rank(cash_to_assets)), rank(leverage)), rank(accruals))",0.0,11.0,0.9078476736337944,False,,quality_composite,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,inst_breadth_pct63,33221de3db15,cc-miner:cc_20260904_pool1,positive,screen,0.0166899582208188,0.932069764986555,,,,,,,,,,,,,,screen_fail,,"pct_change(inst_holders, 63)","pct_change(inst_holders, 63)",63.0,2.0,0.9791094444223876,False,,institutional_breadth_change,,,,,,,,,,,,False,20.0,,,,,,,,,,
2026-09-04,inst_conc_chg63,8479bbb0221b,cc-miner:cc_20260904_pool1,negative,screen,0.0044635833650551,0.5859102512680197,,,,,,,,,,,,,,screen_fail,,"delta(inst_top5, 63)","delta(inst_top5, 63)",63.0,2.0,0.9791094444223876,False,,institutional_concentration_change,,,,,,,,,,,,False,20.0,,,,,,,,,,
